filename,case,split
"D54_HE [d=5,x=59450,y=12178,w=5000,h=3920] [d=1,x=512,y=0,w=512,h=512]",D054,train
"D54_HE [d=5,x=59450,y=12178,w=5000,h=3920] [d=1,x=512,y=256,w=512,h=512]",D054,val
"D54_HE [d=5,x=59450,y=12178,w=5000,h=3920] [d=1,x=512,y=512,w=512,h=512]",D054,train
"D54_HE [d=5,x=59450,y=12178,w=5000,h=3920] [d=1,x=512,y=768,w=512,h=512]",D054,train
"D54_HE [d=5,x=59450,y=12178,w=5000,h=3920] [d=1,x=768,y=0,w=512,h=512]",D054,train
"D54_HE [d=5,x=59450,y=12178,w=5000,h=3920] [d=1,x=768,y=256,w=512,h=512]",D054,train
"D54_HE [d=5,x=59450,y=12178,w=5000,h=3920] [d=1,x=768,y=512,w=512,h=512]",D054,train
"D54_HE [d=5,x=59450,y=12178,w=5000,h=3920] [d=1,x=768,y=768,w=512,h=512]",D054,val
"D54_HE [d=5,x=76359,y=10150,w=1534,h=1662] [d=1,x=0,y=0,w=512,h=512]",D054,train
"D54_HE [d=5,x=76359,y=10150,w=1534,h=1662] [d=1,x=0,y=256,w=512,h=512]",D054,train
"D54_HE [d=5,x=76359,y=10150,w=1534,h=1662] [d=1,x=256,y=0,w=512,h=512]",D054,train
"D54_HE [d=5,x=76359,y=10150,w=1534,h=1662] [d=1,x=256,y=256,w=512,h=512]",D054,train
"D55_HE [d=5,x=44339,y=6734,w=1318,h=1584] [d=1,x=0,y=0,w=512,h=512]",D055,train
"D55_HE [d=5,x=44339,y=6734,w=1318,h=1584] [d=1,x=0,y=256,w=512,h=512]",D055,train
"D55_HE [d=5,x=44339,y=6734,w=1318,h=1584] [d=1,x=256,y=0,w=512,h=512]",D055,train
"D55_HE [d=5,x=44339,y=6734,w=1318,h=1584] [d=1,x=256,y=256,w=512,h=512]",D055,val
"D55_HE [d=5,x=49288,y=14612,w=1342,h=1527] [d=1,x=0,y=0,w=512,h=512]",D055,train
"D55_HE [d=5,x=49288,y=14612,w=1342,h=1527] [d=1,x=0,y=256,w=512,h=512]",D055,train
"D55_HE [d=5,x=49288,y=14612,w=1342,h=1527] [d=1,x=256,y=0,w=512,h=512]",D055,train
"D55_HE [d=5,x=49288,y=14612,w=1342,h=1527] [d=1,x=256,y=256,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=0,y=0,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=0,y=1024,w=512,h=512]",D055,val
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=0,y=1280,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=0,y=256,w=512,h=512]",D055,val
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=0,y=512,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=0,y=768,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=1024,y=0,w=512,h=512]",D055,val
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=1024,y=1024,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=1024,y=1280,w=512,h=512]",D055,val
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=1024,y=256,w=512,h=512]",D055,val
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=1024,y=512,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=1024,y=768,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=256,y=0,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=256,y=1024,w=512,h=512]",D055,val
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=256,y=1280,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=256,y=256,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=256,y=512,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=256,y=768,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=512,y=0,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=512,y=1024,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=512,y=1280,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=512,y=256,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=512,y=512,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=512,y=768,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=768,y=0,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=768,y=1024,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=768,y=1280,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=768,y=256,w=512,h=512]",D055,train
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=768,y=512,w=512,h=512]",D055,val
"D55_HE [d=5,x=52287,y=25656,w=5343,h=7668] [d=1,x=768,y=768,w=512,h=512]",D055,val
"D57_HE [d=5,x=40881,y=10425,w=2573,h=2412] [d=1,x=0,y=0,w=512,h=512]",D057,train
"D57_HE [d=5,x=40881,y=10425,w=2573,h=2412] [d=1,x=0,y=256,w=512,h=512]",D057,train
"D57_HE [d=5,x=40881,y=10425,w=2573,h=2412] [d=1,x=256,y=0,w=512,h=512]",D057,train
"D57_HE [d=5,x=40881,y=10425,w=2573,h=2412] [d=1,x=256,y=256,w=512,h=512]",D057,train
"D57_HE [d=5,x=40881,y=10425,w=2573,h=2412] [d=1,x=512,y=0,w=512,h=512]",D057,val
"D57_HE [d=5,x=40881,y=10425,w=2573,h=2412] [d=1,x=512,y=256,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=0,y=0,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=0,y=256,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=0,y=512,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=0,y=768,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=256,y=0,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=256,y=256,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=256,y=512,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=256,y=768,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=512,y=0,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=512,y=256,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=512,y=512,w=512,h=512]",D057,train
"D57_HE [d=5,x=54807,y=31739,w=3340,h=4656] [d=1,x=512,y=768,w=512,h=512]",D057,train
"D58_HE [d=5,x=54656,y=14169,w=3583,h=2344] [d=1,x=0,y=0,w=512,h=512]",D058,train
"D58_HE [d=5,x=54656,y=14169,w=3583,h=2344] [d=1,x=0,y=256,w=512,h=512]",D058,train
"D58_HE [d=5,x=54656,y=14169,w=3583,h=2344] [d=1,x=256,y=0,w=512,h=512]",D058,train
"D58_HE [d=5,x=54656,y=14169,w=3583,h=2344] [d=1,x=256,y=256,w=512,h=512]",D058,train
"D58_HE [d=5,x=54656,y=14169,w=3583,h=2344] [d=1,x=512,y=0,w=512,h=512]",D058,train
"D58_HE [d=5,x=54656,y=14169,w=3583,h=2344] [d=1,x=512,y=256,w=512,h=512]",D058,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=0,y=0,w=512,h=512]",D059,val
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=0,y=256,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=0,y=512,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=0,y=768,w=512,h=512]",D059,val
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=256,y=0,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=256,y=256,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=256,y=512,w=512,h=512]",D059,val
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=256,y=768,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=512,y=0,w=512,h=512]",D059,val
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=512,y=256,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=512,y=512,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=512,y=768,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=768,y=0,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=768,y=256,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=768,y=512,w=512,h=512]",D059,train
"D59_HE [d=5,x=40250,y=8242,w=5000,h=5000] [d=1,x=768,y=768,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=0,y=0,w=512,h=512]",D059,val
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=0,y=256,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=0,y=512,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=0,y=768,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=256,y=0,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=256,y=256,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=256,y=512,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=256,y=768,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=512,y=0,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=512,y=256,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=512,y=512,w=512,h=512]",D059,train
"D59_HE [d=5,x=41007,y=32605,w=3367,h=4221] [d=1,x=512,y=768,w=512,h=512]",D059,train
"D60_HE [d=5,x=26138,y=20383,w=2832,h=2309] [d=1,x=0,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=26138,y=20383,w=2832,h=2309] [d=1,x=0,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=26138,y=20383,w=2832,h=2309] [d=1,x=256,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=26138,y=20383,w=2832,h=2309] [d=1,x=256,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=26138,y=20383,w=2832,h=2309] [d=1,x=512,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=26138,y=20383,w=2832,h=2309] [d=1,x=512,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=0,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=0,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=0,y=512,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=0,y=768,w=512,h=512]",D060,val
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=256,y=0,w=512,h=512]",D060,val
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=256,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=256,y=512,w=512,h=512]",D060,val
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=256,y=768,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=512,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=512,y=256,w=512,h=512]",D060,val
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=512,y=512,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=512,y=768,w=512,h=512]",D060,val
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=768,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=768,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=768,y=512,w=512,h=512]",D060,train
"D60_HE [d=5,x=37674,y=13570,w=5000,h=5000] [d=1,x=768,y=768,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=0,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=0,y=1024,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=0,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=0,y=512,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=0,y=768,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=256,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=256,y=1024,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=256,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=256,y=512,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=256,y=768,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=512,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=512,y=1024,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=512,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=512,y=512,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=512,y=768,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=768,y=0,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=768,y=1024,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=768,y=256,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=768,y=512,w=512,h=512]",D060,train
"D60_HE [d=5,x=37702,y=11821,w=4586,h=5327] [d=1,x=768,y=768,w=512,h=512]",D060,train
"D61_HE [d=5,x=13001,y=19174,w=1832,h=3746] [d=1,x=0,y=0,w=512,h=512]",D061,train
"D61_HE [d=5,x=13001,y=19174,w=1832,h=3746] [d=1,x=0,y=256,w=512,h=512]",D061,train
"D61_HE [d=5,x=13001,y=19174,w=1832,h=3746] [d=1,x=0,y=512,w=512,h=512]",D061,val
"D61_HE [d=5,x=13001,y=19174,w=1832,h=3746] [d=1,x=256,y=0,w=512,h=512]",D061,train
"D61_HE [d=5,x=13001,y=19174,w=1832,h=3746] [d=1,x=256,y=256,w=512,h=512]",D061,train
"D61_HE [d=5,x=13001,y=19174,w=1832,h=3746] [d=1,x=256,y=512,w=512,h=512]",D061,val
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=0,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=0,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=0,y=512,w=512,h=512]",D063,val
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=0,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=256,y=0,w=512,h=512]",D063,val
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=256,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=256,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=256,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=512,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=512,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=512,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=512,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=768,y=0,w=512,h=512]",D063,val
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=768,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=768,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=23422,y=46989,w=4727,h=4661] [d=1,x=768,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=0,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=0,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=0,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=0,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=0,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=256,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=256,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=256,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=256,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=256,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=512,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=512,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=512,y=256,w=512,h=512]",D063,val
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=512,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=512,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=768,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=768,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=768,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=768,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=47755,y=51168,w=4255,h=5925] [d=1,x=768,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=0,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=0,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=0,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=0,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=0,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=1024,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=1024,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=1024,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=1024,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=1024,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=256,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=256,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=256,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=256,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=256,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=512,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=512,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=512,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=512,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=512,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=768,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=768,y=1024,w=512,h=512]",D063,val
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=768,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=768,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=58683,y=37825,w=6310,h=5536] [d=1,x=768,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=60963,y=54133,w=1193,h=1599] [d=1,x=0,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=60963,y=54133,w=1193,h=1599] [d=1,x=0,y=256,w=512,h=512]",D063,val
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=0,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=0,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=0,y=1280,w=512,h=512]",D063,val
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=0,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=0,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=0,y=768,w=512,h=512]",D063,val
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1024,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1024,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1024,y=1280,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1024,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1024,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1024,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1280,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1280,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1280,y=1280,w=512,h=512]",D063,val
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1280,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1280,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1280,y=768,w=512,h=512]",D063,val
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1536,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1536,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1536,y=1280,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1536,y=256,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1536,y=512,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=1536,y=768,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=256,y=0,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=256,y=1024,w=512,h=512]",D063,train
"D63_HE [d=5,x=7307,y=9065,w=8150,h=6623] [d=1,x=256,y=1280,w=512,h=512]",D063,train
